source,Marca,País,Unidade,ID localização por marca,totranslated_E-prep Publish date,Review author,Pontuação geral,Comentário,Review response,Response Date,Resposta,Model,VIN,Concessionária Global - Satisfação global,"Qual é o seu nível de satisfação com a [=e_unitid] em relação à sua experiência de compra de um carro novo?
Clique nas estrelas para indicar sua classificação (1 estrela = Muito insatisfeito, 5 estrelas = Muito satisfeito)",Können Sie uns bitte mehr über Ihre Erfahrungen berichten,"
Você encontrou o que estava procurando no site da [=e_renault_brand_enum] antes de se dirigir à concessionária?​​","
Você pode nos contar mais sobre o que não encontrou no site da [=e_renault_brand_enum]?
","O quanto você está satisfeito com a competência do consultor de vendas?
Clique nas estrelas para indicar sua classificação (1 estrela = Muito insatisfeito, 5 estrelas = Muito satisfeito)","O quanto você ficou satisfeito com a clareza e a utilidade das informações fornecidas pelo consultor de vendas sobre produtos e ofertas de veículos elétricos da [=e_renault_brand_enum]?
Clique nas estrelas para indicar sua classificação (1 estrela = Muito insatisfeito, 5 estrelas = Muito satisfeito)","O quanto você ficou satisfeito com as explicações sobre as soluções de carregamento em casa e na rua?
Clique nas estrelas para indicar sua classificação (1 estrela = Muito insatisfeito, 5 estrelas = Muito satisfeito)",Foi oferecido um test drive?,"
O quanto você ficou satisfeito com o test drive?
Clique nas estrelas para indicar sua classificação (1 estrela = Muito insatisfeito, 5 estrelas = Muito satisfeito)","
Durante o test drive, o quanto você ficou satisfeito com a demonstração e as explicações de carregamento em casa e na rua?
Clique nas estrelas para indicar sua classificação (1 estrela = Muito insatisfeito, 5 estrelas = Muito satisfeito)","
Foi oferecido um Mobilize Charge Pass?",Mobilize - solução de carregamento residencial,"

O quanto você ficou satisfeito com o suporte e a instalação do seu carregador doméstico (wallbox)?
Clique nas estrelas para indicar sua classificação (1 estrela = Muito insatisfeito, 5 estrelas = Muito satisfeito)","
Se morar em uma casa individual: ao encomendar seu veículo elétrico na <DEALER NAME>, você conheceu nosso serviço de carregamento bidirecional, Mobilize Power V2G?","

O quanto você está satisfeito com a clareza das explicações fornecidas sobre o Mobilize Power V2G?
Clique nas estrelas para indicar sua classificação (1 estrela = Muito insatisfeito, 5 estrelas = Muito satisfeito)","
Se você adquiriu o carregador doméstico da Mobilize, te perguntaram se você desejaria receber informações por e-mail e ter contato com um especialista Mobilize?","

O quanto você ficou satisfeito com o suporte fornecido para ativar seu Mobilize Charge Pass? 
Clique nas estrelas para indicar sua classificação (1 estrela = Muito insatisfeito, 5 estrelas = Muito satisfeito)",O seu veículo foi entregue dentro do prazo acordado?,"
Eu fui informado sobre eventuais atrasos na entrega do veículo?",Entrega do veículo - satisfação com a entrega,"Para a compra do seu veículo, você financiou com a Mobilize Financial Services?","
Qual é seu nível de satisfação em relação ao financiamento do seu carro e aos serviços de Mobilize Financial Services?
Clique nas estrelas para indicar sua classificação (1 estrela = Muito insatisfeito, 5 estrelas = Muito satisfeito)","Para entender melhor sua resposta, você poderia nos dizer por que atribuiu essa nota","O quanto você está satisfeito com o suporte fornecido para aproveitar ao máximo os recursos do seu carro conectado com o aplicativo da [=e_renault_brand_enum]  (criação de conta, pareamento etc.)?
Clique nas estrelas para indicar sua classificação (1 estrela = Muito insatisfeito, 5 estrelas = Muito satisfeito)","Após a Entrega do seu veículo, a concessionária entrou em contato com você?","Eu fiquei satisfeito com o contato da Concessionária após a Entrega do veículo?
Clique nas estrelas para indicar sua classificação (1 estrela = Muito insatisfeito, 5 estrelas = Muito satisfeito)","Após a entrega do seu veículo, você retornou a uma Concessionária [=e_renault_brand_enum] para resolver algum problema relacionado exclusivamente à entrega deste veículo?","
Por qual dos seguintes motivos você teve que voltar?","
No geral, você diria que sua experiência na  <DEALER NAME>…?","Qual é a probabilidade de você recomendar a  <DEALER NAME> para um dos seus amigos ou parentes?
Escolha 10 se você recomendaria com certeza e 0 se você não recomendaria de jeito nenhum.","Pensando na sua experiência, você pode nos contar quais elementos se destacam na sua memória? 
",Você autoriza que suas respostas sejam compartilhadas com seu nome e seus dados de contato com a [=e_renault_brand_enum] para aprimorar nossos produtos e serviços?,E comunicar o seu nome e seus dados de contato para a <DEALER NAME> ? (Caso seja necessário entrar em contato novamente),"
Com base no seu feedback sobre a sua experiência recente na <DEALER NAME>, você gostaria que alguém entrasse em contato para conversar melhor sobre isso?","

Com qual equipe você gostaria de falar?","


Ficaríamos gratos se você pudesse reservar um momento para compartilhar a sua avaliação no Google","<html><p class=""layout_rte""><b class=""layout_rte"">Qual é o seu nível de satisfação com a  [=e_unitid] em relação à sua experiência na oficina?</b><br class=""layout_rte"">Clique nas estrelas para indicar sua classificação (1 estrela = Muito insatisfeito, 5 estrelas = Muito satisfeito)</p></html>","Recentemente, uma manutenção foi realizada no seu veículo na oficina da [=e_unitid]. Foi você quem trouxe o carro?","Durante sua visita à oficina, que tipo de trabalho foi realizado?",Outro - tipo de trabalho realizado,"<html><p class=""layout_rte""><b class=""layout_rte"">Você agendou sua última visita à [=unit_name] pela internet?</b></p></html>","O quanto você está satisfeito em relação à facilidade de realizar o agendamento pela internet?Clique nas estrelas para indicar sua classificação (1 estrela = Muito insatisfeito, 5 estrelas = Muito satisfeito)","A minha experiência nos serviços realizados foi facilitada pela  [=e_unitid] ?Clique nas estrelas para indicar sua classificação (1 estrela = Muito insatisfeito, 5 estrelas = Muito satisfeito)","O quanto você se sentiu valorizado(a) como cliente? Clique nas estrelas para indicar sua classificação (1 estrela = Muito insatisfeito, 5 estrelas = Muito satisfeito)","O quanto você está satisfeito com a qualidade do trabalho realizado? Clique nas estrelas para indicar sua classificação (1 estrela = Muito insatisfeito, 5 estrelas = Muito satisfeito)","<html><p class=""layout_rte""><b class=""layout_rte"">O quanto você está satisfeito com a relação custo-benefício da experiência geral na [=e_unitid]? </b><br class=""layout_rte"">Clique nas estrelas para indicar sua classificação (1 estrela = Muito insatisfeito, 5 estrelas = Muito satisfeito) </p></html>",A concessionária entrou em contato com você após sua visita para verificar se você ficou satisfeito com o serviço prestado?,Os trabalhos foram realizados com sucesso durante sua visita?,Por qual dos seguintes motivos você teve que voltar?,"<html><p class=""layout_rte""><b class=""layout_rte"">Você poderia nos contar mais sobre o motivo pelo qual teve que retornar?</b><br class=""layout_rte""> Certifique-se de que o conteúdo do seu comentário esteja diretamente relacionado à sua experiência, sem ser subjetivo ou excessivo. Não compartilhe nenhuma informação ou dado pessoal sensível (dados de saúde, número de cartão de crédito, etc.).</p></html>","<html><p class=""layout_rte""><b class=""layout_rte"">Qual é a probabilidade de você recomendar a  [=e_unitid] para um dos seus amigos ou parentes?</b><br class=""layout_rte"">Escolha 10 se você recomendaria com certeza e 0 se você não recomendaria de jeito nenhum.</p></html>","<html><p class=""layout_rte""><b class=""layout_rte"">Pensando na sua experiência, você pode nos contar quais elementos se destacam na sua memória? </b><br class=""layout_rte"">Certifique-se de que o conteúdo do seu comentário esteja diretamente relacionado à sua experiência, sem ser subjetivo ou excessivo. Não compartilhe nenhuma informação ou dado pessoal sensível (dados de saúde, número de cartão de crédito, etc.).</p></html>",Você autoriza que suas respostas sejam compartilhadas com seu nome e seus dados de contato com a [=e_renault_brand_enum] para aprimorar nossos produtos e serviços?,"<html><p class=""layout_rte""><b class=""layout_rte"">E comunicar o seu nome e seus dados de contato para a [=e_unitid]?  </b><br class=""layout_rte"">(Caso seja necessário entrar em contato novamente)</p></html>","Com base no seu feedback sobre a sua experiência recente na [=e_unitid], você gostaria que alguém entrasse em contato para conversar melhor sobre isso?",Com qual equipe você gostaria de falar?,Ficaríamos gratos se você pudesse reservar um momento para compartilhar a sua avaliação no Google
Sales,Renault,Brazil,JORLAN FRANCE TAGUATINGA,07601037R,,,5.0,,,2026-01-30 18:27:25,,Kwid,93YRBB008XXXXXXXX,5,5,"Fui muito bem atendida pelo vendedor João Felipe, desde o primeiro contato. Ele ofereceu uma boa negociação e o carro veio completo. Estou muito satisfeita.",Yes,,5,,,Yes but I didn't need it,,,,,,,,,,Yes,,5,Yes,2,"Eu financiei R$35.000,00, mas o valor final foi de R$40.000,00, não foi possível optar apenas pelo financiamento dos R$35.000,00.",5,Yes,5,No,,,10,Atendimento rápido e proativo. Vendedor atencioso. Carro excelente.,"Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,ARMANDO SAO BERNARDO ASSUNCAO,07600713R,,,4.0,,,2026-01-30 18:16:19,,Kwid,93YRBB008XXXXXXXX,4,4,"Fui muito bem atendida pela vendedora Tauane, com certeza voltarei outra vez.",I didn't visit the website,,5,,,Yes but I didn't need it,,,,,,,,,,Yes,,5,Yes,5,Satisfeita,5,No,,No,,,10,"Fui muito bem atendida e gostei da loja, localidade e profissionais qualificados","Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,No,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,ARMANDO SANTO ANDRE DOM PEDRO,07600093R,,,5.0,,,2026-01-30 18:14:07,,Kwid,93YRBB006XXXXXXXX,5,5,"Gostei muito do atendimento...tanto da Elaine gerente...qto do vendedor Valmir...nunca tinha sido tão bem tratada em uma concessionária. Na Armando não existe preconceito de raça, cor ou estamos financeiros.",Yes,,5,,,Yes,5,,,,,,,,,Yes,,5,Yes,5,Porque não tenho nada a reclamar.,5,Yes,5,No,,,10,A maneira como foi me oferido o financiamento...me trouxe esperanças de ter um carro zero.,"Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,JORLAN FRANCE TAGUATINGA,07601037R,,,5.0,,,2026-01-30 18:10:47,,Boreal,93YRJF020XXXXXXXX,5,5,"Ótima experiência, super recomendo!!",Yes,,5,,,Yes,5,,,,,,,,,Yes,,5,Yes,5,Confiança e qualidade sou cliente a anos e nunca tive nem um problema!!,5,Yes,5,No,,,10,,"Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,LEAUTO BOTAFOGO,07600013R,,,3.0,,,2026-01-30 17:52:51,,Boreal,93YRJF024XXXXXXXX,3,3,Recebi o carro no final da tarde  e a noite o carro perdeu o freio. No dia seguinte pela manhã fui na concessionária  e a solução era que o carro nao foi liberado oelo sistema para circular com o cliente.,I didn't visit the website,,5,,,Yes,5,,,,,,,,,Yes,,4,No,,,5,Yes,2,Yes,Car defect,,5,"O carro foi entregue sem ter sido liberado  o sistema para rodar com cliente. Fiquei sem freio no mesmo dia  a noite. Peguei o carro no final da tarde e noite , dirigindo,  deu oane no freio. Pela manhã  levei o carro com cuidado na concessionária  e o problema era avisar a renault que o carro foi vendido para poder dirigir na rua.","Yes, I accept my answers to be provided to with my name and contact details.","No, I do not accept my answers to be provided to [=unit_name] with my name and contact details.",,,No,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,JORLAN FRANCE SAVASSI,07600546R,,,5.0,,,2026-01-30 17:13:28,,Kardian,93YRJF008XXXXXXXX,5,5,"O vendedor Junior foi muito atencioso, educado e prestativo. Assertivo nas informações",I didn't visit the website,,5,,,Yes,5,,,,,,,,,Yes,,5,No,,,5,Yes,5,No,,,10,,"Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,DU NORT SÃO LUÍS,07601155R,,,5.0,,,2026-01-30 17:11:42,,Duster,93YHJD204XXXXXXXX,5,5,Sim,Yes,,5,,,Yes but I didn't need it,,,,,,,,,,Yes,,5,Yes,5,"Qualidade de atendimento com tudo sobre as duvidas do carro, perfil, desempenho e dedicacao em tentar ajudar ao todo na aquisicao do veiculo que de fato era um sonho se familia. Parabens a todos. Renault, consultora Dora Lucia e ao entregador Joao. Pessoa excelentes em tudo.",5,Yes,5,No,,,10,"A eficiencia da consultora em nao desistir do cliente, em perceber que esse carro seria o adequado a nossa familia","Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,No,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,ITAVEMA FRANCE GUARULHOS,07600187R,,,5.0,,,2026-01-30 17:00:12,,Kwid,93YRBB008XXXXXXXX,5,5,Ótimo atendimento,Yes,,5,,,No,,,,,,,,,,Yes,,5,No,,,4,No,,No,,,10,Ótimo atendimento,"Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,JORLAN FRANCE TAGUATINGA,07601037R,,,5.0,,,2026-01-30 17:00:03,,Kwid,93YRBB008XXXXXXXX,5,5,Vendedora muito atenciosa,I didn't visit the website,,5,,,Yes,5,,,,,,,,,Yes,,5,Yes,5,Facilidades,5,Yes,5,No,,,10,,"Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,JORLAN FRANCE TAGUATINGA,07601037R,,,5.0,,,2026-01-30 16:57:17,,Kwid,93YRBB008XXXXXXXX,5,5,"Primeira experiência e achei incrível, com certeza voltarei.",I didn't visit the website,,5,,,Yes but I didn't need it,,,,,,,,,,Yes,,5,Yes,5,Tudo foi extremamente claro e objetivo nos atos da negociação,5,Yes,5,No,,,10,Clareza na negociação,"Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,No,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,JORLAN FRANCE TAGUATINGA,07601037R,,,5.0,,,2026-01-30 16:37:49,,Kwid,93YRBB004XXXXXXXX,5,5,Muito boa!,Yes,,5,,,Yes,5,,,,,,,,,Yes,,5,Yes,5,Muito boa!,5,Yes,5,No,,,10,Muito boa!,"Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,No,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,JORLAN FRANCE TAGUATINGA,07601037R,,,5.0,,,2026-01-30 16:17:06,,Kardian,93YRJF003XXXXXXXX,5,5,Tudo ok,I didn't visit the website,,5,,,Yes,5,,,,,,,,,Yes,,5,Yes,5,Taxa de juros,5,Yes,5,No,,,9,Atendimento,"Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,DINISA OCEANICA,07600088R,,,5.0,,,2026-01-30 16:01:34,,Kwid,93YRBB006XXXXXXXX,5,5,Tudo certo com a compra,Yes,,5,,,Yes,5,,,,,,,,,Yes,,5,Yes,5,,5,Yes,5,No,,,10,,"Yes, I accept my answers to be provided to with my name and contact details.","No, I do not accept my answers to be provided to [=unit_name] with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,EUROVIA SALVADOR,07600415R,,,5.0,,,2026-01-30 15:24:19,,Oroch,93Y9SR8G6XXXXXXXX,5,5,SOU CLIENTE ANTIGO,Yes,,5,,,Yes but I didn't need it,,,,,,,,,,Yes,,5,Yes,4,NÃO,5,Yes,5,No,,,9,NÃO,"Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,GLOBO VEICULOS VILA ISABEL,07600358R,,,4.0,,,2026-01-30 14:58:20,,Duster,93YHJD200XXXXXXXX,4,4,"Venderdor simpatico, atencioso e educado. Agil no atendimento e burocracia. Senti falta de mais conhecimento de toda a equipe sobre as mudanças no motor 1.6 que ficaram com menos cavalos para atender a nova necessidade ambiental do mercado (emissão de CO2)",Yes,,4,,,Yes but I didn't need it,,,,,,,,,,Yes,,5,No,,,5,Yes,4,No,,,9,Simpatia e atenciosidade do vendedor,"No, I do not accept my answers to be provided to [=e_renault_brand_enum] with my name and contact details.","No, I do not accept my answers to be provided to [=unit_name] with my name and contact details.",,,No,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,MERCANTIL ANDRETA BRAGANÇA,07601235R,,,5.0,,,2026-01-30 14:43:30,,Kwid,93YRBB003XXXXXXXX,5,5,Sem comentários,I didn't visit the website,,5,,,No,,,,,,,,,,Yes,,5,No,,,5,Yes,5,No,,,10,Sem problemas,"No, I do not accept my answers to be provided to [=e_renault_brand_enum] with my name and contact details.","No, I do not accept my answers to be provided to [=unit_name] with my name and contact details.",,,No,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,ROMA FRANCE NOVA IGUAÇU,07601160R,,,5.0,,,2026-01-30 14:38:24,,Duster,93YHJD205XXXXXXXX,5,5,Fomos muito bem atendidos e pessoal extremamente atencioso,I didn't visit the website,,5,,,Yes but I didn't need it,,,,,,,,,,Yes,,5,Yes,5,Pela facilidade das parcelas,5,Yes,5,No,,,10,"Principalmente o atendimento desde a recepção até a vinda do vendedor, pessoal bem capacitado","Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,VIA PARIS BAIRRO DOS NOIVOS,07600164R,,,5.0,,,2026-01-30 13:51:10,,Kwid,93YRBB006XXXXXXXX,5,5,Ótima,Yes,,5,,,Yes,4,,,,,,,,,Yes,,5,No,,,5,Yes,5,No,,,10,Atendimento,"Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,No,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,EUROVIA AFOGADOS,07600299R,,,5.0,,,2026-01-30 13:49:43,,Kardian,93YRJF005XXXXXXXX,5,5,"Minha experiência foi super positiva, assim como, nos últimos quatro carros comprados através da Eurovia Renault Afogados e agora com o quinto.",Yes,,5,,,Yes,5,,,,,,,,,Yes,,5,No,,,5,Yes,5,No,,,10,"De toda presteza do vendedor Plínio desde a recepção durante a venda até o momento da entrega, assim como da supervisora Rafaela.","Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,DR SUL CAXIAS DO SUL,07600109R,,,5.0,,,2026-01-30 13:46:28,,Duster,93YHJD20XXXXXXXXX,5,5,Atendimento muito bom...,Yes,,5,,,Yes,5,,,,,,,,,Yes,,5,No,,,4,Yes,5,No,,,10,Atendimento,"No, I do not accept my answers to be provided to [=e_renault_brand_enum] with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,DU NORT SÃO LUÍS,07601155R,,,5.0,,,2026-01-30 13:20:40,,Oroch,93Y9SR8G6XXXXXXXX,5,5,"Foi ótimo, bom atendimento, fácil acesso, superou as minhas expectativas.",Yes,,5,,,No,,,,,,,,,,Yes,,5,No,,,5,Yes,5,No,,,10,"A facilidade, e resolução das questões relacionadas a entrega e compra do veículo","Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,MERCANTIL ANDRETA MOGI MIRIM,07600610R,,,5.0,,,2026-01-30 13:10:39,,Kwid,93YRBB003XXXXXXXX,5,5,"Vendedor me atendeu super bem, tirou todas as dúvidas e conseguiu bom preço de parcelamento, além de ser educado e conhecer muito bem sobre o carro e sua função.",Yes,,5,,,Yes,5,,,,,,,,,Yes,,5,Yes,5,Bom produto e transparência em cada etapa,5,Yes,5,No,,,10,O nível de conhecimento sobre o carro e boa capacidade de comunicação.,"Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,EUROVIA IMBIRIBEIRA,07600139R,,,5.0,,,2026-01-30 13:06:05,,Kwid,93YRBB007XXXXXXXX,5,5,"Excelente atendimento, tanto da vendedora quanto a pessoa responsável pelos acessórios instalados em concessionária. Sanando todas as dúvidas e tirando fotos do veículo e acessórios instalados.",Yes,,5,,,Yes but I didn't need it,,,,,,,,,,Yes,,5,No,,,5,Yes,5,No,,,10,"O atendimento e todas as soluções dada pela equipe de acessórios. Tanto a instalação como meus pedidos foram atendidos de imediato, me deixando surpreso com o atendimento!","Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,ROMA FRANCE NOVA IGUAÇU,07601160R,,,5.0,,,2026-01-30 13:05:06,,Kardian,93YRJF009XXXXXXXX,5,5,"O rapaz , Júlio,  foi muito atencioso,  me deixando à vontade p qualquer dúvida em relação ao carro",Yes,,5,,,Yes but I didn't need it,,,,,,,,,,Yes,,5,No,,,5,Yes,5,No,,,10,Minha autonomia de ter meu carro,"Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,LA VIE ALAGOINHAS,07600810R,,,5.0,,,2026-01-30 12:58:41,,Kardian,93YRJF00XXXXXXXXX,5,5,Adoro a marca,Yes,,5,,,Yes but I didn't need it,,,,,,,,,,Yes,,5,Yes,5,Atendimento excelente,5,Yes,5,No,,,10,Terceiro carro que eu compro da marca Renault,"Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,AZZURRA FRANCE AYRTON SENNA,07601134R,,,5.0,,,2026-01-30 12:56:33,,Kardian,93YRJF005XXXXXXXX,5,5,Ótimo atendimento,Yes,,5,,,Yes,5,,,,,,,,,Yes,,5,No,,,5,Yes,5,No,,,10,"Ótimo atendimento 
Facilidade de pagamentos.","Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,No,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,MAZZUTTI CACOAL,07600804R,,,5.0,,,2026-01-30 12:49:56,,Kwid,93YRBB007XXXXXXXX,5,5,"Agilidade na proposta, facilitação do financiamento sem burocracia.",Yes,,5,,,Yes but I didn't need it,,,,,,,,,,Yes,,4,Yes,5,Devido a facilidade do financiamento,5,Yes,5,No,,,10,,"Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,DU NORT UMARIZAL,07601196R,,,5.0,,,2026-01-30 12:33:34,,Kardian,93YRJF008XXXXXXXX,5,5,"Foi excelente! Atendimento da Paola maravilhoso, super eficiente",I didn't visit the website,,5,,,Yes,5,,,,,,,,,Yes,,5,No,,,5,Yes,5,No,,,10,Foi excelente! A consultora Paola foi extremamente eficiente e atenciosa,"Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,No,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,DR SUL BENTO GONCALVES,07600192R,,,5.0,,,2026-01-30 12:30:22,,Kwid,93YRBB008XXXXXXXX,5,5,Ótimo atendimento,Yes,,5,,,Yes but I didn't need it,,,,,,,,,,Yes,,5,Yes,5,10,5,Yes,5,No,,,10,O ótimo atendimento,"Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,DU NORT PARAUAPEBAS,07601159R,,,5.0,,,2026-01-30 12:26:04,,Oroch,93Y9SR8G6XXXXXXXX,5,5,"Gostei, foi tudo otimo.",Yes,,5,,,Yes,5,,,,,,,,,Yes,,5,Yes,5,Foi uma otima experiência estou satisfeita .,5,Yes,5,No,,,10,,"Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,ROMA FRANCE NOVA IGUAÇU,07601160R,,,5.0,,,2026-01-30 12:22:16,,Kwid,93YRBB004XXXXXXXX,5,5,Uma experiência incrível. Esse é o primeiro carro que eu pego 0 km e está sendo maravilhoso hiper moderno e confortável. Não me arrependi da escolha!,Yes,,5,,,Yes,5,,,,,,,,,Yes,,5,No,,,5,Yes,5,No,,,10,"Achei ele bem compacto e confortável e também com um design muito bonito, não sai atrás de nenhum carro da mesma faixa de valor, acho que é um dos melhores.","Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,AUTOMEGA FLORIANOPOLIS,07600219R,,,5.0,,,2026-01-30 12:19:11,,Duster,93YHJD200XXXXXXXX,5,5,"Foi excelente, com atendimento profissional e humanizado, parabéns Renault.",I didn't visit the website,,5,,,Yes but I didn't need it,,,,,,,,,,Yes,,5,Yes,5,"Em razão da agilidade nos procedimentos de financiamento, com informações precisas pelo vendedor na concessionária e através de recursos de internet.",5,Yes,5,No,,,10,"O profissionalismo e o atendimento humanizado do vendedor da concessionária, bem como dos demais colaboradores.","Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,GLOBO VEICULOS VILA ISABEL,07600358R,,,5.0,,,2026-01-30 12:13:04,,Kardian,93YRJF00XXXXXXXXX,5,5,Vendedor muito atencioso e as condições de compra muito boas.,Yes,,5,,,Yes,5,,,,,,,,,Yes,,5,No,,,5,Yes,5,No,,,10,"Loja bonita, bom atendimento.","Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,Yes,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,DR SUL CAXIAS DO SUL,07600109R,,,3.0,,,2026-01-30 12:12:59,,Boreal,93YRJF022XXXXXXXX,3,3,"Unidade entregue sem funcionamento do My Renault, segue ainda sem funcionar, aguardando agendamento com time de serviços.

Unidade entregue com detalhes de pintura.

Unidade apresenta rangidos em menos de 500km rodados",I didn't visit the website,,3,,,Yes,5,,,,,,,,,Yes,,2,Yes,3,,1,Yes,2,Yes,"Car defect,Multimedia system & connectivity",,4,,"Yes, I accept my answers to be provided to with my name and contact details.","No, I do not accept my answers to be provided to [=unit_name] with my name and contact details.",,,No,,,,,,,,,,,,,,,,,,,,,
Sales,Renault,Brazil,JORLAN FRANCE COLORADO,07601038R,,,5.0,,,2026-01-30 12:10:01,,Kwid,93YRBB004XXXXXXXX,5,5,Muito bem atendido pela vendedora Israyana!,I didn't visit the website,,5,,,Yes,5,,,,,,,,,No,Yes,5,Yes,5,Aprovação de crédito rápida.,5,Yes,5,Yes,Car defect,,10,"Atenção, educação revelados num excelente atendimento.","Yes, I accept my answers to be provided to with my name and contact details.","Yes, I accept my answers to be provided to with my name and contact details.",,,No,,,,,,,,,,,,,,,,,,,,,
